"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"530043","ACKNIT","Acknit Industries Limited","X","5.0000","1","ES","E","BSE","322.8500","215.2500","","","80000"
"505720","HERCULES","Hercules Investments","B","5.0000","1","ES","E","BSE","140.1000","93.4000","","","80000"
"533259","SASTASUNDR","Sastasundar Ventures","B","5.0000","1","ES","E","BSE","348.0000","232.0000","","","354591"
"21551","HALEOSLABS","Haleos Labs","EQ","10.0000","1","ES","E","NSE","1325.1000","1198.9000","","","79237"
"11689","SUPRAJIT","Suprajit Engineering","EQ","5.0000","1","ES","E","NSE","493.0000","328.7000","","","243341"
"3570","UCAL","UCAL LIMITED","EQ","1.0000","1","ES","E","NSE","122.8400","81.9000","","","723115"
"500210","INGERRAND","Ingersoll Rand","A","5.0000","1","ES","E","BSE","4562.2500","3041.5500","","","26233"
"9889","SMARTLINK","Smartlink Holdings","EQ","1.0000","1","ES","E","NSE","139.3400","92.9000","","","326182"
"526381","PATINTLOG","Patel Integrated Logistic","B","1.0000","1","ES","E","BSE","11.7700","7.8500","","","2275453"
"509835","PREMSYN","Premier Synthetics","X","1.0000","1","ES","E","BSE","16.6500","11.1100","","","80000"
"532218","SOUTHBANK","South Indian Bank","A","1.0000","1","ES","E","BSE","46.8100","31.2100","","","2564707"
"532392","CREATIVEYE","Creative Eye","B","1.0000","1","ES","E","BSE","8.1100","5.4100","","","655904"
"523716","ASHIANA","Ashiana Housing","B","5.0000","1","ES","E","BSE","377.6000","251.8000","","","318362"
"506180","EMERGENT","Emergent Industrial Solutions","XT","5.0000","1","ES","E","BSE","418.7500","378.9500","","","80000"
"503776","MODIPON","Modipon","X","1.0000","1","ES","E","BSE","38.2600","31.3200","","","80000"
"531456","MINAXI","Minaxi Textiles","X","1.0000","1","ES","E","BSE","1.8600","1.2400","","","80000"
"13111","ORIENTCER","Orient Abrasives","EQ","1.0000","1","ES","E","NSE","45.6600","30.4400","","","2628114"
"13577","VOLTAMP","Voltamp Transformers","EQ","50.0000","1","ES","E","NSE","10483.0000","6989.0000","","","11442"
"524711","VISTAPH","Vista Pharmaceuticals","X","1.0000","1","ES","E","BSE","8.1700","5.4500","","","80000"
"500696","HINDUNILVR","Hindustan Unilever","A","5.0000","1","ES","E","BSE","2348.9500","1921.9500","","","44642"
"6407","LAMBODHARA","Lambodhara Textiles","EQ","1.0000","1","ES","E","NSE","117.8800","78.6000","","","339347"
"521244","MKPMOB","Chitradurga Spintex","X","5.0000","1","ES","E","BSE","111.3000","100.7000","","","80000"
"14413","PAGEIND","Page Industries","EQ","500.0000","1","ES","E","NSE","33945.0000","27775.0000","","","3234"
"509069","INFOMEDIA","Infomedia Press","B","1.0000","1","ES","E","BSE","5.7200","4.6800","","","1641349"
"532189","ITDC","ITDC","B","5.0000","1","ES","E","BSE","557.8500","371.9500","","","215366"
"542679","DEL","Dhanashree Electronics Li","XT","5.0000","1","ES","E","BSE","178.0000","161.1000","","","80000"
"540136","HPL","Hpl Electric & Power Limited","B","5.0000","1","ES","E","BSE","386.2500","257.5500","","","310442"
"6600","GENUSPAPER","Genus P&B","EQ","1.0000","1","ES","E","NSE","14.1200","9.4200","","","8408018"
"506480","GOCLCORP","GOCL Corp","B","5.0000","1","ES","E","BSE","302.0000","201.4000","","","397571"
"532994","ARCHIDPLY","Archidply Industries","B","1.0000","1","ES","E","BSE","89.7700","59.8500","","","649585"
"532505","UCOBANK","UCO Bank","A","1.0000","1","ES","E","BSE","31.8700","21.2500","","","3761867"
"517273","S&SPOWER","S&S Power Switchgear","T","5.0000","1","ES","E","BSE","375.1000","360.4000","","","270378"
"14894","CENTRALBK","Central Bank Of India","EQ","1.0000","1","ES","E","NSE","43.9300","29.2900","","","2724471"
"531237","DHRUVCA","Dhruva Capital Services L","XT","5.0000","1","ES","E","BSE","237.2000","214.7000","","","80000"
"539894","MADHAVIPL","Madhav Infra Projects Limited","X","1.0000","1","ES","E","BSE","10.1100","6.7500","","","80000"
"17957","MMTC","MMTC","EQ","1.0000","1","ES","E","NSE","66.7500","44.5100","","","1796999"
"530065","LORDSHOTL","Lords Ishwar Hotels Limit","X","1.0000","1","ES","E","BSE","18.3500","15.0300","","","80000"
"531778","KACHCHH","Kachchh Minerals","XT","1.0000","1","ES","E","BSE","31.4800","28.5000","","","80000"
"530581","EKAMLEA","Ekam Leasing & Finance Co","X","1.0000","1","ES","E","BSE","6.5100","5.8900","","","80000"
"523260","PEARLPOLY","Pearl Polymers","B","1.0000","1","ES","E","BSE","20.6000","13.7400","","","550502"
"533287","ZEELEARN","Zee Learn","B","1.0000","1","ES","E","BSE","6.5500","4.3700","","","10694927"
"500096","DABUR","Dabur India","A","5.0000","1","ES","E","BSE","505.2500","413.4500","","","216390"
"530259","INTSTOIL","Inter State Oil Carrier L","X","1.0000","1","ES","E","BSE","38.3800","25.6000","","","80000"
"532553","WELENT","Welspun Enterprises Limte","A","5.0000","1","ES","E","BSE","565.8500","377.2500","","","212188"
"506734","MYSORPETRO","Mysore Petro Chemicals","X","1.0000","1","ES","E","BSE","110.3800","73.6000","","","80000"
"506520","JAYCH","Jayshree Chemicals","X","1.0000","1","ES","E","BSE","7.0300","4.6900","","","80000"
"524518","KREBSBIO","Krebs Biochemicals & Ind","B","1.0000","1","ES","E","BSE","63.7200","42.4800","","","705031"
"524091","CARYSIL","Carysil Limited","B","5.0000","1","ES","E","BSE","976.0000","650.7000","","","122644"
"14086","IGPL","IG Petrochemicals","EQ","5.0000","1","ES","E","NSE","427.8500","285.2500","","","280448"
"513528","GLITTEKG","Glittek Granites","XT","1.0000","1","ES","E","BSE","55.2300","49.9700","","","80000"
"9668","HIKAL","Hikal","EQ","1.0000","1","ES","E","NSE","216.3000","144.2000","","","554730"
"11987","ICIL","Indo Count Industries","EQ","5.0000","1","ES","E","NSE","268.4500","219.6500","","","409576"
"514300","PIONEEREMB","Pioneer Embroideries","B","1.0000","1","ES","E","BSE","30.8000","20.5400","","","1007395"
"509675","BIRLANU","Birlanu Limited","B","5.0000","1","ES","E","BSE","1599.3000","1066.2000","","","74911"
"533167","COROENGG","Coromandel Engineering Co","XT","1.0000","1","ES","E","BSE","73.5000","66.5000","","","80000"
"512455","LLOYDSME","Lloyds Metals And Energy","A","5.0000","1","ES","E","BSE","1446.7000","964.5000","","","82974"
"20321","SHANKARA","Shankara Building Product","EQ","1.0000","1","ES","E","NSE","127.5100","85.0100","","","792952"
"500403","SUNDRMFAST","Sundram Fasteners","A","5.0000","1","ES","E","BSE","996.4000","664.3000","","","120403"
"13725","DCBBANK","DCB Bank","EQ","1.0000","1","ES","E","NSE","208.8100","139.2100","","","574578"
"512626","ORBTEXP","Orbit Exports","B","5.0000","1","ES","E","BSE","193.2500","128.8500","","","617206"
"10159","ORICONENT","Oricon Enterprises","EQ","1.0000","1","ES","E","NSE","78.0900","52.0700","","","1536554"
"500228","JSWSTEEL","JSW Steel","A","5.0000","1","ES","E","BSE","1289.9500","1055.4500","","","83145"
"520043","MUNJALSHOW","Munjal Showa","B","5.0000","1","ES","E","BSE","149.2500","99.5500","","","801499"
"15377","PDMJEPAPER","Pudumjee Paper Pro.","EQ","1.0000","1","ES","E","NSE","90.7600","60.5200","","","1321988"
"11236","JSL","Jindal Stainless","EQ","5.0000","1","ES","E","NSE","895.9500","597.3500","","","133555"
"541890","SPACEINCUBA","Space Incubatrics Technol","XT","1.0000","1","ES","E","BSE","0.2000","0.1900","","","80000"
"3694","VINDHYATEL","Vindhya Telelinks","EQ","10.0000","1","ES","E","NSE","1422.4000","948.4000","","","84354"
"15049","ENERGYDEV","Energy Deve. Co.Ltd","EQ","1.0000","1","ES","E","NSE","15.8500","14.3500","","","1553249"
"532809","FSL","Firstsource Solutions","A","5.0000","1","ES","E","BSE","266.4500","177.6500","","","450256"
"11233","SUVEN","Suven Life Sciences","EQ","1.0000","1","ES","E","NSE","164.0600","109.3800","","","731329"
"14334","HSCL","Himadri Speciality Chemicals","EQ","5.0000","1","ES","E","NSE","543.6500","362.4500","","","220464"
"538881","GALADAFIN","Galada Finance","X","1.0000","1","ES","E","BSE","22.4100","20.2900","","","80000"
"533248","GPPL","Gujarat Pipavav Port","A","5.0000","1","ES","E","BSE","191.3000","127.6000","","","627021"
"532699","ROHLTD","Royal Orchid Hotels","B","5.0000","1","ES","E","BSE","402.6500","268.4500","","","296850"
"514418","MANORG","Mangalam Organics","B","5.0000","1","ES","E","BSE","497.0000","331.4000","","","240121"
"512070","UPL","UPL","A","5.0000","1","ES","E","BSE","691.2500","565.6500","","","158543"
"3456","TMPV","Tata Motors Passenger Vehicles","EQ","5.0000","1","ES","E","NSE","357.0000","292.1000","","","305654"
"531980","SENINFO","Senthil Infotek","XT","1.0000","1","ES","E","BSE","31.5000","28.5000","","","80000"
"506285","BAYERCROP","Bayer Cropscience","A","5.0000","1","ES","E","BSE","5406.9000","3604.6000","","","22201"
"16900","DPWIRES","D P Wires","EQ","1.0000","1","ES","E","NSE","177.5700","118.3900","","","507055"
"532868","DLF","DLF","A","5.0000","1","ES","E","BSE","614.7500","503.0500","","","178222"
"19937","KILITCH","Kilitch Drugs India","EQ","5.0000","1","ES","E","NSE","393.3000","262.2000","","","305109"
"24409","DHANUKA","Dhanuka Agritech","EQ","10.0000","1","ES","E","NSE","1152.6000","768.4000","","","104085"
"524663","BIBCL","Bharat Immunologicals","B","1.0000","1","ES","E","BSE","20.0400","13.3600","","","80000"
"523850","AXTEL","Axtel Industries","X","5.0000","1","ES","E","BSE","484.8000","323.2000","","","80000"
"24538","MAITHANALL","Maithan Alloys","EQ","10.0000","1","ES","E","NSE","1130.0000","753.4000","","","106169"
"533181","ISFT","Intrasoft Technologies","B","1.0000","1","ES","E","BSE","87.4000","58.2800","","","533391"
"526807","SEAMECLTD","Seamec","B","5.0000","1","ES","E","BSE","1602.3000","1068.2000","","","74596"
"532612","INDOCO","Indoco Remedies","B","5.0000","1","ES","E","BSE","239.5000","159.7000","","","499891"
"530171","DAULAT","Daulat Securities","X","1.0000","1","ES","E","BSE","33.0400","22.0400","","","80000"
"15278","ONMOBILE","Onmobile Global","EQ","1.0000","1","ES","E","NSE","60.7200","40.4800","","","1976194"
"531909","CROISSANCE","Croissance Limited","XT","1.0000","1","ES","E","BSE","3.3700","3.0500","","","80000"
"500285","SPICEJET","Spicejet","A","1.0000","1","ES","E","BSE","16.1900","13.2500","","","80000"
"513513","ADITYA","Aditya Ispat","X","1.0000","1","ES","E","BSE","11.5300","7.6900","","","80000"
"523620","PHRMASI","Phaarmasia","XT","1.0000","1","ES","E","BSE","94.4300","85.4500","","","80000"
"531846","TRINITYLEA","Trinity League India","X","1.0000","1","ES","E","BSE","13.5900","11.1300","","","80000"
"399","NIACL","The New India Assurance Company","EQ","1.0000","1","ES","E","NSE","165.4600","110.3200","","","725119"
"531539","RISHDIGA","Rishabh Digha Steel & All","X","1.0000","1","ES","E","BSE","44.3800","29.6000","","","80000"
"531162","EMAMILTD","Emami","A","5.0000","1","ES","E","BSE","513.6500","342.4500","","","233527"
"531688","PRITHVIEXCH","Prithvi Exchange","X","5.0000","1","ES","E","BSE","144.0000","96.0000","","","80000"
"530271","RICHUNV","Rich Universe Network","X","1.0000","1","ES","E","BSE","6.4000","5.8000","","","80000"
"532209","J&KBANK","J&K Bank","A","5.0000","1","ES","E","BSE","153.1000","102.1000","","","784041"
"538860","PANAFIC","Panafic Industrials","X","1.0000","1","ES","E","BSE","0.8800","0.6000","","","80000"
"507970","PARMCOS-B","Paramount Cosmetics","X","1.0000","1","ES","E","BSE","45.0000","30.0000","","","80000"
"511585","BEFOUNDMOL","Regency Trust","X","1.0000","1","ES","E","BSE","2.9800","2.8800","","","80000"
"512131","SIGIND","Signet Industries","B","1.0000","1","ES","E","BSE","56.0100","37.3500","","","962589"
"11943","MCLEODRUSS","McLeod Russel India","EQ","1.0000","1","ES","E","NSE","42.4600","34.7400","","","2590606"
"15259","RPOWER","Reliance Power","EQ","1.0000","1","ES","E","NSE","28.3900","18.9300","","","4222622"
"513309","GOLKONDA","Golkonda Aluminium Extrus","X","1.0000","1","ES","E","BSE","7.9500","7.2100","","","80000"
"29113","CARERATING","Care Ratings","EQ","10.0000","1","ES","E","NSE","1957.4000","1305.0000","","","61281"
"559","BSL","BSL","EQ","1.0000","1","ES","E","NSE","150.6700","100.4500","","","336553"
"526829","CONFIPET","Confidence Petroleum Indi","B","1.0000","1","ES","E","BSE","42.4500","28.3100","","","2820726"
"533274","PRESTIGE","Prestige Estates Projects","A","5.0000","1","ES","E","BSE","1377.6500","1127.2500","","","79685"
"534674","DUCON","Ducon Infratechnologies","B","1.0000","1","ES","E","BSE","3.7400","2.5000","","","10625066"
"533326","TEXRAIL","Texmaco Rail & Engineering","A","5.0000","1","ES","E","BSE","114.7000","76.5000","","","1044014"
"500314","ORIENTHOT","Oriental Hotels","B","5.0000","1","ES","E","BSE","104.2500","69.5500","","","1137676"
"514454","SOUTLAT","Southern Latex","X","1.0000","1","ES","E","BSE","29.5900","26.7900","","","80000"
"4491","BOSCH-HCIL","Bosch Home Comfort India","EQ","10.0000","1","ES","E","NSE","1459.4000","1194.2000","","","75345"
"2028","LYKALABS","Lyka Labs","EQ","1.0000","1","ES","E","NSE","65.9100","43.9500","","","1167062"
"500418","TOKYOPLAST","Tokyo Plast International","B","1.0000","1","ES","E","BSE","95.9200","63.9600","","","310695"
"3744","FINEORG","Fine Organic Industries","EQ","10.0000","1","ES","E","NSE","5202.8000","3468.6000","","","23056"
"471","OSWALGREEN","Oswal greentech limited","EQ","1.0000","1","ES","E","NSE","30.0600","20.0400","","","3991841"
"532092","EPUJA","Sagar Productions","XT","1.0000","1","ES","E","BSE","1.7400","1.5800","","","80000"
"540797","SHALBY","Shalby","B","5.0000","1","ES","E","BSE","177.2000","118.2000","","","672576"
"500060","BIRLACABLE","Birla Cable","B","5.0000","1","ES","E","BSE","165.3500","110.2500","","","724979"
"531847","ASTAR","Asian Star","B","5.0000","1","ES","E","BSE","706.8000","471.2000","","","80000"
"4907","ENGINERSIN","Engineers India","EQ","1.0000","1","ES","E","NSE","240.8200","160.5600","","","497969"
"532875","ADSL","Allied Digital Services L","B","5.0000","1","ES","E","BSE","124.2000","82.8000","","","965487"
"6429","RSSOFTWARE","R. S. Software Li","EQ","1.0000","1","ES","E","NSE","30.6300","25.0700","","","844680"
"522108","YUKEN","Yuken India","B","5.0000","1","ES","E","BSE","851.0000","567.4000","","","139955"
"500490","BAJAJHLDNG","Bajaj Holdings and Investments","A","5.0000","1","ES","E","BSE","10776.0000","8816.8000","","","10127"
"15146","JYOTHYLAB","Jyothy Labs","EQ","5.0000","1","ES","E","NSE","274.9000","183.3000","","","436250"
"517530","SURANAT&P","Surana Telecom And Power","B","1.0000","1","ES","E","BSE","20.7400","13.8400","","","4439350"
"15419","DPSCLTD","Dpsc","EQ","1.0000","1","ES","E","NSE","10.3900","6.9300","","","11547197"
"511473","INDBANK","Indbank Merchant Banking","B","1.0000","1","ES","E","BSE","38.6500","25.7700","","","1451167"
"3484","TIL","TIL","EQ","1.0000","1","ES","E","NSE","251.3100","167.5500","","","477470"
"4179","SUNDRMBRAK","Sundaram Brake Linings","EQ","5.0000","1","ES","E","NSE","686.1000","457.4000","","","128660"
"533333","FCL","Fineotex Chemical","B","1.0000","1","ES","E","BSE","26.9800","18.0000","","","4444367"
"531215","RTSPOWR","Rts Power Corporation","X","5.0000","1","ES","E","BSE","122.7500","81.8500","","","80000"
"781","DALMIASUG","Dalmia Bharat Sugar and Industries","EQ","5.0000","1","ES","E","NSE","373.0000","248.7000","","","321652"
"500179","HCL-INSYS","HCL Infosystems","B","1.0000","1","ES","E","BSE","14.5500","9.7100","","","8237161"
"523630","NFL","National Fertilizers","B","1.0000","1","ES","E","BSE","87.5400","58.3600","","","1369694"
"531989","DECPO","Deccan Polypacks","XT","1.0000","1","ES","E","BSE","36.5700","33.0900","","","80000"
"1448","HLVLTD","HLV","EQ","1.0000","1","ES","E","NSE","9.2400","6.1600","","","12986760"
"11778","GOKEX","Gokaldas Exports","EQ","5.0000","1","ES","E","NSE","663.1500","542.6500","","","165815"
"504341","RELTD","Ravindra energy","B","5.0000","1","ES","E","BSE","162.8000","108.6000","","","735287"
"534675","PROZONER","Prozone realty","B","1.0000","1","ES","E","BSE","53.4200","35.6200","","","2241125"
"522275","GVTD","GE Vernova T&D India","A","5.0000","1","ES","E","BSE","4499.2500","2999.5500","","","26628"
"532321","ZYDUSLIFE","Zydus life","A","5.0000","1","ES","E","BSE","1008.2000","824.9000","","","108673"
"532915","RELIGARE","Religare Enterprises","A","5.0000","1","ES","E","BSE","252.3500","168.2500","","","474632"
"29423","MOHITIND","Mohit Industries","EQ","1.0000","1","ES","E","NSE","27.6200","18.4200","","","462952"
"13745","GTLINFRA","GTL Infra.Ltd","EQ","1.0000","1","ES","E","NSE","1.2900","0.8700","","","92584260"
"7048","HESTERBIO","Hester Biosciences","EQ","10.0000","1","ES","E","NSE","1722.6000","1148.4000","","","69654"
"530735","SUPERBAK","Super Bakers","X","1.0000","1","ES","E","BSE","33.0700","29.9300","","","80000"
"506146","VIVIDHA","Visagar Polytex","B","1.0000","1","ES","E","BSE","0.7200","0.4800","","","9571307"
"504340","LONGSPUR","Confidence Finance And Trading","X","1.0000","1","ES","E","BSE","6.8100","6.5500","","","80000"
"513548","SHRDAIS","Sharda Ispat","X","5.0000","1","ES","E","BSE","177.0500","118.0500","","","80000"
"502281","TRIVENIGQ","Triveni Glass","X","1.0000","1","ES","E","BSE","7.2100","4.8100","","","80000"
"509480","BERGEPAINT","Berger Paints","A","5.0000","1","ES","E","BSE","507.2000","338.2000","","","235517"
"539546","AGRIBIO","Beekay Niryat","X","5.0000","1","ES","E","BSE","311.4000","207.6000","","","80000"
"516078","JUMBO","Jumbo Bag","X","1.0000","1","ES","E","BSE","70.8600","47.2400","","","80000"
"531557","AMITSEC","Amit Securities","XT","1.0000","1","ES","E","BSE","53.5500","48.4500","","","80000"
"530007","JKTYRE","JK Tyre & Industries","A","5.0000","1","ES","E","BSE","517.0000","344.7000","","","232073"
"500038","BALRAMCHIN","Balrampur Chini Mills","A","5.0000","1","ES","E","BSE","609.4000","406.3000","","","196295"
"530355","ASIANENE","Asian Energy Services","B","5.0000","1","ES","E","BSE","334.2000","222.8000","","","358419"
"540777","HDFCLIFE","HDFC Life","A","5.0000","1","ES","E","BSE","710.2000","581.1000","","","153190"
"539562","AARNAV","Aarnav Fashions","B","1.0000","1","ES","E","BSE","30.6300","20.4300","","","1381203"
"533101","SURYAAMBA","Suryaamba Spinning Mills","X","5.0000","1","ES","E","BSE","146.8500","97.9500","","","80000"
"533164","TEXMOPIPES","Texmo Pipes & Products","B","1.0000","1","ES","E","BSE","54.8600","36.5800","","","954676"
"13188","RCOM","Reliance Communications","BE","1.0000","1","ES","E","NSE","1.0100","0.9300","","","90432930"
"517166","SPELS","SPEL Semiconductor","X","5.0000","1","ES","E","BSE","140.6000","127.3000","","","80000"
"504380","FLOMIC","Flomic Global Logistics","X","1.0000","1","ES","E","BSE","52.8000","35.2000","","","80000"
"530855","GDLLEAS","GDL Leasing & Finance Ltd.","XT","5.0000","1","ES","E","BSE","91.4000","87.9000","","","80000"
"13081","TRIVENI","Triveni Engineering","EQ","5.0000","1","ES","E","NSE","431.9000","288.0000","","","277781"
"10440","LUPIN","Lupin","EQ","10.0000","1","ES","E","NSE","2593.0000","2121.6000","","","42025"
"507852","ADDIND","Addi Ind.","X","5.0000","1","ES","E","BSE","119.4000","79.6000","","","80000"
"519287","MODAIRY","Modern Dairies","X","1.0000","1","ES","E","BSE","38.5400","25.7000","","","80000"
"514264","SEASONST","Seasons Textiles","X","1.0000","1","ES","E","BSE","21.9900","14.6700","","","80000"
"519367","TRANSFD","Transglobe Foods","XT","5.0000","1","ES","E","BSE","473.2500","454.7500","","","80000"
"500174","GLFL","Gujarat Lease Financing","T","1.0000","1","ES","E","BSE","6.1800","5.6000","","","887012"
"521178","SRMCL","Sri Ramakrishna Mills (Co","X","1.0000","1","ES","E","BSE","46.6800","31.1200","","","80000"
"511066","SAKTHIFIN","Sakthi Finance","X","1.0000","1","ES","E","BSE","25.9200","17.2800","","","80000"
"533014","SICAGEN","Sicagen India","X","1.0000","1","ES","E","BSE","62.1600","41.4400","","","80000"
"540980","YSL","The Yamuna Syndicate","X","5.0000","1","ES","E","BSE","32401.2000","21600.8000","","","80000"
"1802","JYOTISTRUC","Jyoti Structures Ltd","EQ","1.0000","1","ES","E","NSE","13.3200","8.8800","","","9008303"
"504378","NYSSACORP","Nyssa Corporation","X","1.0000","1","ES","E","BSE","2.4300","2.2100","","","80000"
"539118","VRLLOG","VRL Logistics","B","5.0000","1","ES","E","BSE","310.8000","207.2000","","","386767"
"502157","MANGLMCEM","Mangalam Cement","B","5.0000","1","ES","E","BSE","968.4500","645.6500","","","123462"
"10457","ARVSMART","Arvind Smartspaces","EQ","5.0000","1","ES","E","NSE","645.0000","430.0000","","","186036"
"15239","BIRLAMONEY","Aditya Birla Money","EQ","1.0000","1","ES","E","NSE","144.9300","96.6300","","","827916"
"827","DEEPAKFERT","Deepak Fertilizers & Petr","EQ","5.0000","1","ES","E","NSE","1173.9500","782.6500","","","102126"
"13572","MANUGRAPH","Manugraph India","EQ","1.0000","1","ES","E","NSE","17.1400","11.4400","","","994572"
"512047","ROYALIND","Royal India Corporation L","X","1.0000","1","ES","E","BSE","4.3100","3.9100","","","80000"
"531161","ABMKNO","Abm Knowledgeware","X","5.0000","1","ES","E","BSE","236.5000","193.5000","","","80000"
"17939","HINDCOPPER","Hindustan Copper","EQ","5.0000","1","ES","E","NSE","632.8000","421.9000","","","189536"
"538777","ASIACAP","Asia Capital","XT","1.0000","1","ES","E","BSE","24.4000","22.0800","","","80000"
"531228","RANDER","Rander Corporation","X","1.0000","1","ES","E","BSE","10.2500","9.8500","","","80000"
"15156","KALYANIFRG","Kalyani Forge Limited","EQ","5.0000","1","ES","E","NSE","685.7000","457.2000","","","118962"
"530759","STERTOOLS","Sterling Tools","B","5.0000","1","ES","E","BSE","231.3500","154.2500","","","520692"
"2331","JAYNECOIND","Jayaswal Neco Industr","EQ","1.0000","1","ES","E","NSE","82.8900","67.8300","","","1326383"
"10181","BALKRISHNA","Balkrishna Paper Mills","EQ","1.0000","1","ES","E","NSE","17.7200","11.8200","","","1053578"
"8139","BLBLIMITED","BLB Limited","BE","1.0000","1","ES","E","NSE","18.1900","16.4700","","","1728693"
"14154","UNOMINDA","UNO Minda","EQ","10.0000","1","ES","E","NSE","1175.3000","961.7000","","","93497"
"532113","BRIJLEAS","Brijlaxmi Leasing & Finanance","XT","1.0000","1","ES","E","BSE","10.3100","9.3300","","","80000"
"18501","SABEVENTS","SAB Events & Governance","BE","1.0000","1","ES","E","NSE","14.7600","14.2000","","","342817"
"500333","PIXTRANS","Pix Transmissions","B","5.0000","1","ES","E","BSE","1729.3500","1152.9500","","","69134"
"539174","HELPAGE","Helpage Finlease","X","1.0000","1","ES","E","BSE","28.8000","19.2000","","","80000"
"531051","VINTAGES","Vintage Securities","X","1.0000","1","ES","E","BSE","13.0300","11.7900","","","80000"
"535387","LAKHOTIA","Lakhotia Polyesters","X","1.0000","1","ES","E","BSE","57.5000","52.0400","","","80000"
"4136","BIOFILCHEM","Biofil Chem & Pharma","EQ","1.0000","1","ES","E","NSE","33.6900","27.5700","","","532153"
"511611","DCMFINSERV","Dcm Financial Services","B","1.0000","1","ES","E","BSE","7.4500","6.1100","","","614170"
"517214","DIGISPICE","Digispice Technologies Li","B","1.0000","1","ES","E","BSE","21.4200","14.2800","","","5668807"
"193","ARVIND","Arvind","EQ","5.0000","1","ES","E","NSE","417.9500","278.6500","","","287015"
"533269","WABAG","Va Tech Wabag","A","5.0000","1","ES","E","BSE","1531.0000","1020.7000","","","78120"
"500266","MAHSCOOTER","Maharashtra Scooters","A","5.0000","1","ES","E","BSE","15401.8500","10267.9500","","","7794"
"540719","SBILIFE","SBI Life Insurance","A","5.0000","1","ES","E","BSE","2135.2000","1747.0000","","","51144"
"19235","IMFA","Indian Metals & Ferro","EQ","10.0000","1","ES","E","NSE","1515.7000","1010.5000","","","79150"
"3351","SUNPHARMA","Sun Pharmaceutical","EQ","10.0000","1","ES","E","NSE","2007.8000","1642.8000","","","52785"
"526441","VISIONCINE","Vision Cinemas","XT","1.0000","1","ES","E","BSE","1.1800","1.0800","","","80000"
"531784","KCLINFRA","Kcl Infra Projects Limited","X","1.0000","1","ES","E","BSE","1.6800","1.1200","","","80000"
"537291","NATHBIOGEN","Nath Bio-Genes Lt","B","5.0000","1","ES","E","BSE","174.1000","116.1000","","","621430"
"13400","BHAGERIA","Bhageria Industries","EQ","1.0000","1","ES","E","NSE","181.4200","120.9600","","","661383"
"4244","HDFCAMC","HDFC AMC","EQ","10.0000","1","ES","E","NSE","2671.9000","2186.1000","","","41117"
"8841","BCG","Brightcom Group Limited","BE","1.0000","1","ES","E","NSE","10.0600","9.1200","","","10426602"
"505688","BHARATGEAR","Bharat Gears","B","5.0000","1","ES","E","BSE","120.0000","80.0000","","","502110"
"538092","VASUPRADA","Joonktollee Tea & Industr","X","5.0000","1","ES","E","BSE","107.9000","97.7000","","","80000"
"505029","ATLASCYCLE","Atlas Cycles","B","1.0000","1","ES","E","BSE","101.7000","67.8000","","","212675"
"524000","POONAWALLA","Poonawalla Fincorp","A","5.0000","1","ES","E","BSE","493.5000","329.0000","","","242963"
"19292","TERASOFT","Tera Software","EQ","5.0000","1","ES","E","NSE","360.3500","326.0500","","","291364"
"4055","PANACEABIO","Panacea Biotec","EQ","5.0000","1","ES","E","NSE","409.8500","273.2500","","","292778"
"526125","BNAGROCHEM","BN Agrochem","B","5.0000","1","ES","E","BSE","275.0000","183.4000","","","80000"
"520059","MUNJALAU","Munjal Auto Industries","B","1.0000","1","ES","E","BSE","93.9900","62.6700","","","1275299"
"14838","DECCANCE","Deccan Cements","EQ","5.0000","1","ES","E","NSE","818.1000","545.4000","","","146672"
"526797","GREENPLY","Greenply Industries","B","5.0000","1","ES","E","BSE","237.6000","158.4000","","","505545"
"9685","TRIDENT","Trident","EQ","1.0000","1","ES","E","NSE","27.9600","18.6400","","","4290794"
"523826","SOVERDIA","Sovereign Diamonds","XT","1.0000","1","ES","E","BSE","19.9900","19.2100","","","80000"
"628","CESC","CESC","EQ","1.0000","1","ES","E","NSE","191.3000","127.5400","","","626994"
"526001","JAUSPOL","Jauss Polymers","XT","1.0000","1","ES","E","BSE","31.5900","30.3700","","","80000"
"521216","DHANROTO","Dhanalaxmi Roto Spinners","X","1.0000","1","ES","E","BSE","96.8000","64.5400","","","80000"
"16705","GOKUL","Gokul Refoils & Solv","EQ","1.0000","1","ES","E","NSE","49.4600","32.9800","","","2425971"
"540497","SCHAND","S Chand And Company","B","5.0000","1","ES","E","BSE","181.0500","120.7500","","","653452"
"533576","VASWANI","Vaswani Industries","B","1.0000","1","ES","E","BSE","66.0700","44.0500","","","1025019"
"532180","DHANBANK","Dhanlaxmi Bank","B","1.0000","1","ES","E","BSE","27.9900","18.6700","","","4289981"
"522205","PRAJIND","Praj Industries","A","5.0000","1","ES","E","BSE","377.5000","251.7000","","","317996"
"531982","SPECFOOD","Spectrum Foods","X","1.0000","1","ES","E","BSE","14.9100","9.9500","","","80000"
"8024","CINEVISTA","Cinevista Limited","EQ","1.0000","1","ES","E","NSE","19.1600","12.7800","","","1878172"
"531158","CATVISION","Catvision","X","1.0000","1","ES","E","BSE","18.7900","17.0100","","","80000"
"517467","MARSONS","Marsons","B","5.0000","1","ES","E","BSE","163.2500","108.8500","","","734866"
